,netspend,volume,packs,brand,market,region,store,gweight,date
2687,11.89,5.586,5,brand_23,market_5,region_7,store_3,25161,2021-08-22
2688,10.74,14.962,5,brand_24,market_4,region_6,store_2,13883,2024-06-02
2689,19.04,2.556,5,brand_23,market_2,region_1,store_1,33101,2020-12-19
2690,18.82,16.24,2,brand_15,market_4,region_5,store_1,4513,2023-09-25
2691,7.99,1.137,3,brand_2,market_1,region_5,store_1,13391,2020-11-17
2692,17.51,8.221,2,brand_17,market_1,region_7,store_1,44229,2021-04-08
2693,6.44,5.194,5,brand_6,market_2,region_5,store_1,37295,2022-12-20
2694,6.05,16.461,5,brand_2,market_2,region_2,store_4,45375,2023-12-14
2695,7.39,12.057,2,brand_15,market_1,region_7,store_4,30281,2021-09-20
2696,1.78,1.968,4,brand_12,market_4,region_1,store_2,7869,2023-12-01
2697,3.3,13.174,1,brand_8,market_4,region_3,store_2,32666,2022-05-07
2698,18.0,12.272,1,brand_20,market_5,region_4,store_4,37584,2020-11-03
2699,15.88,18.355,1,brand_20,market_2,region_7,store_2,42765,2021-08-28
2700,16.28,19.711,1,brand_11,market_4,region_6,store_3,38336,2020-10-17
2701,5.99,14.034,4,brand_18,market_5,region_6,store_4,40038,2020-11-08
2702,10.09,10.228,4,brand_7,market_1,region_7,store_3,20444,2024-05-31
2703,13.98,1.629,5,brand_2,market_1,region_1,store_2,23394,2023-04-30
2704,13.36,19.058,3,brand_7,market_2,region_2,store_4,27096,2020-12-09
2705,9.89,15.337,1,brand_22,market_3,region_5,store_2,48545,2020-10-30
2706,19.85,11.846,4,brand_15,market_3,region_3,store_3,35386,2024-02-09
2707,19.97,5.129,4,brand_17,market_1,region_1,store_1,18791,2023-01-01
2708,12.97,1.75,3,brand_13,market_1,region_3,store_1,39823,2023-07-27
2709,16.02,4.5,2,brand_3,market_1,region_7,store_4,15746,2020-11-15
2710,7.32,13.317,2,brand_20,market_5,region_6,store_2,3994,2020-10-29
2711,13.3,9.091,4,brand_6,market_1,region_5,store_1,38452,2021-03-06
2712,11.79,12.579,1,brand_13,market_3,region_4,store_4,14927,2023-11-24
2713,10.07,1.94,5,brand_27,market_1,region_3,store_3,34473,2021-08-29
2714,2.93,6.476,2,brand_14,market_5,region_4,store_4,31122,2020-10-04
2715,12.72,15.153,5,brand_15,market_4,region_3,store_3,30434,2022-10-01
2716,17.24,10.033,2,brand_9,market_1,region_1,store_3,6260,2024-02-08
2717,7.98,1.188,2,brand_4,market_5,region_5,store_4,4488,2020-08-06
2718,1.7,16.91,2,brand_9,market_2,region_1,store_2,3690,2021-03-14
2719,19.45,17.885,1,brand_23,market_4,region_1,store_3,29388,2022-01-09
2720,17.57,19.542,4,brand_29,market_3,region_6,store_3,40551,2023-12-31
2721,9.5,8.074,5,brand_9,market_5,region_2,store_4,48546,2024-04-11
2722,15.28,4.304,5,brand_21,market_4,region_7,store_3,30862,2020-01-31
2723,3.73,18.213,2,brand_18,market_3,region_7,store_4,42989,2022-10-18
2724,19.37,14.82,2,brand_16,market_2,region_2,store_1,31107,2023-09-24
2725,9.54,1.566,1,brand_28,market_3,region_6,store_3,9789,2022-07-30
2726,15.65,19.322,1,brand_17,market_2,region_2,store_2,24999,2024-08-23
2727,11.67,18.353,5,brand_29,market_5,region_5,store_2,10560,2023-10-26
2728,8.99,1.714,3,brand_2,market_4,region_5,store_2,26202,2023-09-08
2729,5.99,19.871,4,brand_9,market_3,region_3,store_2,12281,2020-02-28
2730,19.0,11.58,4,brand_28,market_5,region_7,store_3,40503,2024-03-28
2731,13.3,17.674,1,brand_3,market_4,region_4,store_3,22408,2024-01-20
2732,3.79,15.025,1,brand_3,market_2,region_7,store_2,36128,2020-04-27
2733,9.11,15.276,3,brand_7,market_4,region_4,store_1,9224,2021-09-14
2734,3.55,3.197,3,brand_1,market_1,region_2,store_3,30698,2024-12-14
2735,18.53,6.83,1,brand_12,market_4,region_7,store_4,20995,2021-02-27
2736,1.54,8.917,5,brand_5,market_1,region_4,store_3,48171,2021-06-27
2737,2.22,15.701,5,brand_25,market_4,region_3,store_4,11281,2023-07-07
2738,4.3,13.84,5,brand_17,market_3,region_5,store_1,24869,2022-07-15
2739,11.31,3.536,5,brand_2,market_2,region_2,store_4,34513,2020-10-20
2740,8.0,10.967,4,brand_18,market_2,region_5,store_2,19806,2023-10-17
2741,5.46,5.763,4,brand_11,market_3,region_6,store_3,44639,2024-01-13
2742,18.43,6.159,1,brand_15,market_3,region_7,store_4,34826,2023-11-30
2743,19.37,17.521,1,brand_20,market_2,region_4,store_3,3959,2020-05-26
2744,12.91,15.03,2,brand_16,market_5,region_7,store_2,25365,2022-04-16
2745,7.03,19.254,4,brand_22,market_4,region_7,store_2,49956,2021-02-04
2746,11.14,6.964,1,brand_29,market_5,region_1,store_3,31817,2020-10-26
2747,9.19,12.138,1,brand_21,market_2,region_7,store_1,43096,2023-12-06
2748,4.46,7.844,3,brand_25,market_3,region_2,store_1,5524,2024-12-23
2749,4.61,19.26,4,brand_16,market_2,region_7,store_2,9806,2024-08-27
2750,10.54,7.5,3,brand_4,market_4,region_5,store_3,9655,2023-04-08
2751,17.13,11.781,4,brand_8,market_3,region_3,store_3,38016,2020-05-30
2752,3.92,13.176,5,brand_12,market_1,region_1,store_4,16805,2020-09-03
2753,17.41,7.891,4,brand_7,market_1,region_5,store_3,42625,2024-02-21
2754,17.91,6.568,2,brand_29,market_4,region_4,store_3,4660,2023-01-11
2755,10.55,14.944,1,brand_17,market_5,region_5,store_4,36897,2020-01-29
2756,2.83,14.803,2,brand_12,market_1,region_1,store_3,46540,2021-07-31
2757,14.8,3.398,2,brand_10,market_2,region_2,store_2,22469,2021-08-08
2758,5.26,4.409,4,brand_21,market_3,region_6,store_2,22342,2023-12-09
2759,9.27,14.355,2,brand_26,market_3,region_5,store_4,19066,2024-04-27
2760,10.35,14.532,3,brand_19,market_1,region_2,store_3,28356,2021-08-22
2761,3.77,10.572,4,brand_2,market_2,region_1,store_2,29585,2024-09-28
2762,9.86,19.961,3,brand_1,market_1,region_1,store_3,39316,2020-09-24
2763,15.53,18.234,2,brand_30,market_4,region_3,store_2,26283,2022-07-28
2764,8.21,5.807,3,brand_21,market_3,region_6,store_2,19811,2022-12-13
2765,5.77,3.601,5,brand_28,market_1,region_5,store_2,24056,2022-09-01
2766,8.18,16.156,3,brand_12,market_4,region_6,store_3,49765,2020-05-03
2767,11.46,9.873,5,brand_26,market_5,region_4,store_1,46600,2024-07-28
2768,9.2,9.588,3,brand_27,market_1,region_7,store_4,11876,2023-11-05
2769,16.54,12.041,2,brand_6,market_2,region_5,store_1,42621,2020-04-16
2770,1.29,17.263,2,brand_19,market_1,region_1,store_3,9997,2022-05-13
2771,3.16,2.946,5,brand_13,market_5,region_4,store_3,5260,2023-10-29
2772,12.02,17.817,1,brand_10,market_4,region_1,store_2,14129,2022-01-25
2773,12.89,3.225,3,brand_30,market_4,region_5,store_1,36375,2020-04-25
2774,4.56,5.301,1,brand_26,market_3,region_6,store_2,30607,2020-05-10
2775,9.6,5.223,5,brand_5,market_4,region_6,store_1,43002,2024-10-29
2776,12.1,9.753,4,brand_19,market_4,region_6,store_2,7838,2022-07-30
2777,15.46,6.912,2,brand_10,market_1,region_1,store_4,3609,2023-08-14
2778,14.91,4.74,4,brand_8,market_2,region_1,store_1,39159,2020-02-23
2779,10.73,1.317,4,brand_17,market_5,region_1,store_4,32709,2021-04-22
2780,14.48,19.336,4,brand_24,market_1,region_2,store_4,30861,2021-11-18
2781,3.39,19.012,5,brand_22,market_2,region_4,store_1,4510,2023-03-29
2782,9.42,16.418,5,brand_24,market_3,region_3,store_3,29449,2020-07-15
2783,5.07,8.998,1,brand_15,market_1,region_2,store_3,13319,2021-10-26
2784,16.76,11.043,5,brand_19,market_5,region_3,store_4,35254,2021-01-05
2785,15.84,8.387,2,brand_5,market_5,region_1,store_2,39591,2024-08-05
2786,17.66,12.346,5,brand_13,market_1,region_7,store_4,23936,2023-09-28
2787,16.15,2.602,3,brand_26,market_4,region_2,store_3,10205,2022-07-14
2788,14.14,16.65,2,brand_19,market_3,region_2,store_2,20133,2021-09-29
2789,2.14,15.441,5,brand_12,market_2,region_7,store_4,29924,2020-06-18
2790,2.11,8.097,1,brand_1,market_5,region_3,store_1,20037,2024-11-07
2791,3.08,12.372,4,brand_22,market_3,region_3,store_2,36882,2021-11-17
2792,12.06,10.526,4,brand_18,market_2,region_4,store_2,29441,2022-01-14
2793,19.65,17.816,2,brand_9,market_1,region_4,store_2,48559,2023-03-06
2794,8.06,12.278,5,brand_22,market_2,region_6,store_3,43609,2022-07-06
2795,13.37,2.157,5,brand_22,market_4,region_2,store_3,43962,2021-05-19
2796,13.5,19.635,4,brand_28,market_5,region_6,store_1,10225,2024-02-10
2797,11.96,2.689,2,brand_2,market_3,region_4,store_3,3631,2021-07-28
2798,3.61,2.566,4,brand_14,market_3,region_5,store_1,32708,2022-04-08
2799,8.65,10.565,4,brand_14,market_4,region_7,store_3,42758,2022-07-18
2800,16.75,1.952,1,brand_7,market_1,region_4,store_3,3944,2020-05-07
2801,15.47,8.722,2,brand_7,market_2,region_5,store_3,25195,2020-12-23
2802,10.11,4.845,3,brand_27,market_1,region_6,store_2,28433,2022-08-08
2803,13.04,10.691,2,brand_8,market_3,region_2,store_4,40380,2020-01-21
2804,7.46,1.34,3,brand_14,market_3,region_4,store_4,7748,2022-05-02
2805,18.55,12.932,1,brand_14,market_4,region_2,store_2,49037,2024-10-15
2806,13.54,6.882,3,brand_29,market_5,region_3,store_4,36017,2020-06-25
2807,3.78,16.557,5,brand_12,market_5,region_5,store_3,42747,2021-05-18
2808,14.16,4.93,1,brand_6,market_3,region_2,store_1,45623,2022-11-05
2809,10.87,7.249,4,brand_17,market_1,region_4,store_4,46167,2021-07-24
2810,6.55,17.917,5,brand_3,market_3,region_4,store_3,32224,2023-01-12
2811,5.06,19.842,3,brand_23,market_5,region_4,store_3,24330,2020-09-22
2812,2.23,19.497,1,brand_29,market_3,region_3,store_3,3700,2024-09-12
2813,5.21,11.885,3,brand_2,market_1,region_7,store_4,9509,2022-08-20
2814,8.19,2.376,4,brand_3,market_1,region_5,store_3,1538,2023-02-24
2815,1.15,16.724,5,brand_8,market_1,region_5,store_3,35746,2021-03-30
2816,18.47,3.354,4,brand_15,market_3,region_2,store_3,32738,2020-03-02
2817,6.18,15.357,5,brand_5,market_3,region_1,store_3,26455,2021-06-15
2818,6.4,14.47,3,brand_30,market_1,region_5,store_4,5048,2020-11-01
2819,8.15,2.027,3,brand_24,market_4,region_1,store_1,34589,2021-06-19
2820,1.19,18.416,1,brand_4,market_5,region_1,store_1,10832,2024-10-28
2821,9.43,14.603,3,brand_20,market_1,region_6,store_3,1265,2020-03-14
2822,16.55,16.024,2,brand_1,market_4,region_4,store_1,16071,2021-10-18
2823,14.43,4.149,2,brand_7,market_4,region_6,store_4,41020,2020-06-14
2824,15.97,4.538,4,brand_14,market_2,region_1,store_1,3453,2023-08-31
2825,7.68,10.247,4,brand_2,market_2,region_1,store_2,16461,2024-08-24
2826,9.5,9.754,3,brand_16,market_1,region_2,store_4,27804,2021-08-17
2827,14.24,2.112,4,brand_19,market_2,region_4,store_2,6171,2022-03-20
2828,14.49,8.974,1,brand_19,market_3,region_3,store_4,16751,2024-02-28
2829,4.79,6.845,5,brand_21,market_3,region_2,store_4,18820,2020-05-18
2830,19.13,10.741,1,brand_23,market_5,region_7,store_4,32128,2020-01-26
2831,5.58,11.751,4,brand_6,market_2,region_6,store_3,49024,2022-12-30
2832,6.87,7.865,1,brand_29,market_4,region_2,store_2,44044,2024-07-20
2833,5.02,10.036,5,brand_23,market_3,region_5,store_3,33512,2024-09-11
2834,6.16,11.589,2,brand_7,market_3,region_3,store_1,34650,2022-04-16
2835,3.56,8.042,4,brand_19,market_1,region_7,store_1,47833,2022-11-13
2836,1.85,16.577,5,brand_30,market_4,region_2,store_3,6396,2024-11-09
2837,4.57,7.821,2,brand_22,market_1,region_2,store_4,44241,2024-02-08
2838,7.04,16.881,3,brand_6,market_3,region_2,store_4,34945,2020-02-14
2839,4.64,7.944,5,brand_1,market_3,region_6,store_3,5389,2022-03-04
2840,17.85,8.224,5,brand_3,market_3,region_6,store_2,24782,2021-12-23
2841,11.36,7.698,3,brand_19,market_1,region_7,store_1,20631,2021-06-09
2842,1.12,12.078,4,brand_14,market_5,region_3,store_3,49014,2023-03-29
2843,3.12,8.604,5,brand_4,market_2,region_7,store_1,45596,2023-07-16
2844,5.09,17.548,4,brand_9,market_3,region_6,store_4,10865,2021-02-14
2845,19.47,7.035,4,brand_8,market_1,region_6,store_1,2228,2022-09-10
2846,18.74,2.154,3,brand_14,market_3,region_7,store_2,41035,2022-12-10
2847,11.44,7.721,5,brand_13,market_5,region_5,store_3,16542,2021-04-01
2848,14.53,16.353,2,brand_27,market_2,region_2,store_2,1347,2022-10-09
2849,17.85,7.573,5,brand_23,market_5,region_2,store_4,37182,2022-09-23
2850,7.58,7.449,1,brand_4,market_4,region_1,store_3,26726,2023-09-04
2851,8.25,1.27,3,brand_26,market_5,region_5,store_2,35631,2024-03-19
2852,13.19,8.331,2,brand_19,market_4,region_6,store_2,41936,2023-03-11
2853,2.47,12.564,1,brand_16,market_2,region_2,store_3,26698,2023-12-19
2854,12.18,9.15,4,brand_21,market_5,region_2,store_4,3358,2020-03-03
2855,10.87,19.0,4,brand_11,market_3,region_5,store_4,6768,2021-10-26
2856,16.54,12.477,4,brand_10,market_2,region_5,store_2,9793,2021-06-03
2857,9.04,5.305,5,brand_3,market_2,region_4,store_4,17668,2024-05-19
2858,14.06,5.129,1,brand_19,market_5,region_7,store_2,23661,2024-04-16
2859,2.43,2.002,3,brand_15,market_5,region_1,store_3,15731,2021-02-22
2860,19.01,9.506,3,brand_4,market_3,region_1,store_4,1490,2020-11-30
2861,4.24,7.04,5,brand_19,market_5,region_3,store_4,35767,2020-11-05
2862,8.89,9.464,1,brand_11,market_5,region_2,store_1,12110,2020-04-19
2863,7.81,10.669,1,brand_19,market_2,region_4,store_1,27096,2021-08-11
2864,12.79,16.249,3,brand_11,market_4,region_4,store_1,16549,2021-12-11
2865,18.89,15.366,5,brand_2,market_1,region_6,store_1,30943,2020-05-05
2866,9.42,19.011,3,brand_25,market_5,region_5,store_3,43023,2021-09-26
2867,11.59,11.007,4,brand_24,market_5,region_5,store_3,2459,2022-06-29
2868,18.34,6.536,5,brand_28,market_5,region_4,store_3,29985,2020-06-06
2869,5.64,7.34,1,brand_12,market_1,region_5,store_4,42356,2022-11-22
2870,10.89,11.797,2,brand_13,market_3,region_5,store_4,19416,2023-03-29
2871,14.51,13.964,5,brand_22,market_2,region_5,store_1,40111,2023-05-27
2872,18.76,8.751,3,brand_30,market_1,region_2,store_4,42425,2020-07-22
2873,6.92,15.302,4,brand_14,market_4,region_3,store_4,30828,2024-05-04
2874,18.35,19.396,3,brand_19,market_2,region_1,store_4,33027,2020-02-25
2875,12.31,2.774,4,brand_16,market_5,region_7,store_4,18244,2020-06-02
2876,8.66,15.167,2,brand_15,market_4,region_1,store_4,24945,2024-04-01
2877,8.67,2.602,1,brand_7,market_3,region_7,store_2,13810,2021-04-13
2878,7.35,13.077,2,brand_2,market_3,region_3,store_2,40383,2023-04-17
2879,19.21,18.147,2,brand_24,market_1,region_3,store_3,33530,2022-01-16
2880,13.54,8.854,4,brand_28,market_4,region_4,store_1,27311,2024-01-30
2881,5.04,10.992,1,brand_18,market_1,region_7,store_4,3705,2021-11-22
2882,9.85,7.241,1,brand_7,market_2,region_1,store_3,31407,2020-05-08
2883,14.67,5.739,4,brand_22,market_1,region_5,store_2,9347,2023-02-03
2884,13.61,6.207,3,brand_30,market_5,region_2,store_1,20399,2024-07-22
2885,14.78,3.171,5,brand_8,market_3,region_2,store_2,12301,2021-02-20
2886,18.44,9.192,4,brand_19,market_1,region_1,store_2,36887,2024-02-19
2887,1.37,5.997,5,brand_7,market_5,region_4,store_1,3475,2023-08-02
2888,1.57,2.717,1,brand_13,market_3,region_3,store_4,45833,2022-05-22
2889,10.55,14.917,5,brand_14,market_1,region_5,store_2,24174,2022-11-11
2890,4.33,8.118,5,brand_5,market_2,region_6,store_3,43144,2020-08-22
2891,18.81,12.144,5,brand_29,market_1,region_3,store_1,15245,2023-09-15
2892,18.03,10.198,5,brand_5,market_4,region_1,store_2,6737,2024-08-10
2893,8.94,10.89,1,brand_10,market_3,region_1,store_1,44199,2021-07-06
2894,11.46,4.965,3,brand_4,market_4,region_7,store_4,18450,2021-09-13
2895,9.95,11.682,5,brand_11,market_2,region_5,store_1,40857,2020-09-27
2896,10.19,7.926,5,brand_4,market_4,region_2,store_2,39021,2020-10-04
2897,16.22,13.462,4,brand_20,market_3,region_5,store_3,3506,2023-01-04
2898,9.82,9.9,4,brand_24,market_4,region_5,store_4,15125,2020-01-30
2899,14.69,7.886,5,brand_24,market_1,region_4,store_4,9714,2023-07-04
2900,19.44,3.433,3,brand_6,market_5,region_2,store_3,40313,2020-08-19
2901,19.17,18.552,1,brand_23,market_1,region_6,store_1,17361,2021-07-05
2902,7.13,18.557,1,brand_11,market_3,region_6,store_1,31118,2022-09-14
2903,18.37,19.476,5,brand_29,market_1,region_7,store_3,47299,2021-08-21
2904,17.07,19.502,1,brand_24,market_2,region_6,store_2,42002,2021-03-27
2905,17.81,19.039,4,brand_8,market_5,region_4,store_3,7710,2022-02-25
2906,3.61,5.239,5,brand_5,market_4,region_6,store_4,40487,2024-07-29
2907,16.17,14.095,4,brand_6,market_4,region_6,store_3,5282,2020-12-29
2908,11.1,9.344,4,brand_14,market_2,region_1,store_4,3732,2021-12-28
2909,6.49,18.664,1,brand_1,market_2,region_2,store_3,2647,2022-05-03
2910,18.68,6.802,1,brand_7,market_1,region_6,store_4,45052,2022-06-17
2911,15.53,3.803,3,brand_2,market_2,region_1,store_3,15764,2020-10-27
2912,3.13,7.061,4,brand_2,market_2,region_7,store_1,18885,2021-11-28
2913,19.6,19.931,2,brand_3,market_4,region_5,store_4,4319,2020-04-27
2914,3.82,9.144,5,brand_1,market_3,region_5,store_4,48736,2022-12-03
2915,5.87,8.726,4,brand_8,market_4,region_2,store_4,23913,2023-08-28
2916,15.53,18.933,1,brand_9,market_4,region_4,store_1,14562,2022-05-17
2917,9.45,2.515,2,brand_28,market_2,region_4,store_1,45564,2021-04-14
2918,2.1,10.608,4,brand_4,market_5,region_1,store_4,34342,2020-04-17
2919,15.71,2.971,2,brand_8,market_5,region_6,store_3,35065,2024-06-27
2920,10.88,1.915,2,brand_27,market_1,region_4,store_2,31070,2023-11-09
2921,12.02,11.399,5,brand_14,market_4,region_6,store_1,41709,2021-11-25
2922,4.09,5.764,3,brand_10,market_5,region_4,store_1,42920,2022-04-24
2923,19.85,5.455,5,brand_27,market_1,region_3,store_4,48306,2020-04-10
2924,2.16,1.075,2,brand_25,market_1,region_4,store_4,41348,2023-05-26
2925,18.22,6.682,3,brand_15,market_5,region_4,store_4,24962,2020-01-13
2926,11.58,19.454,1,brand_25,market_5,region_4,store_4,27352,2022-06-04
2927,1.34,8.621,2,brand_15,market_2,region_5,store_3,5730,2020-08-13
2928,9.45,10.192,1,brand_26,market_2,region_5,store_2,8079,2020-11-28
2929,9.39,11.162,5,brand_1,market_1,region_5,store_2,7332,2022-10-06
2930,13.68,3.195,3,brand_8,market_3,region_5,store_1,29899,2020-07-13
2931,17.91,11.734,4,brand_5,market_2,region_7,store_1,22671,2021-12-05
2932,16.9,1.57,4,brand_23,market_4,region_4,store_2,31005,2021-06-28
2933,15.63,16.867,4,brand_28,market_2,region_7,store_1,12830,2020-01-16
2934,8.76,18.185,4,brand_24,market_5,region_4,store_4,40616,2024-09-01
2935,5.14,4.77,5,brand_4,market_3,region_7,store_1,25572,2020-04-26
2936,5.97,4.104,2,brand_6,market_5,region_6,store_2,48088,2021-02-18
2937,15.6,8.429,1,brand_2,market_2,region_2,store_1,30033,2024-08-19
2938,19.51,12.38,1,brand_21,market_3,region_5,store_3,17948,2022-02-23
2939,3.69,14.369,5,brand_25,market_2,region_2,store_2,48920,2020-04-14
2940,16.97,7.143,2,brand_30,market_5,region_3,store_2,15200,2022-06-27
2941,6.73,7.398,4,brand_3,market_5,region_2,store_2,20812,2023-07-12
2942,11.27,18.312,3,brand_28,market_5,region_7,store_4,8784,2022-04-30
2943,2.66,7.828,3,brand_18,market_2,region_7,store_1,22040,2021-10-18
2944,14.39,2.71,3,brand_29,market_3,region_3,store_3,48848,2022-01-21
2945,9.82,18.823,4,brand_3,market_5,region_1,store_1,35855,2020-11-29
2946,19.75,5.954,4,brand_15,market_2,region_4,store_4,5870,2024-08-04
2947,7.46,8.251,3,brand_13,market_2,region_5,store_2,26074,2023-09-04
2948,17.41,1.955,3,brand_11,market_4,region_2,store_1,35778,2023-04-20
2949,10.55,6.959,1,brand_23,market_5,region_7,store_1,37520,2023-10-17
2950,18.95,8.962,4,brand_9,market_1,region_4,store_2,40031,2023-03-25
2951,13.98,3.168,4,brand_19,market_4,region_4,store_2,45011,2020-08-28
2952,4.92,18.488,2,brand_4,market_2,region_1,store_4,36453,2023-05-08
2953,15.84,15.587,4,brand_19,market_5,region_1,store_4,12775,2023-04-19
2954,15.34,12.788,4,brand_19,market_3,region_4,store_4,4892,2021-02-16
2955,3.81,15.308,5,brand_21,market_5,region_1,store_2,40137,2024-01-05
2956,16.51,13.489,2,brand_24,market_5,region_4,store_4,46472,2020-03-06
2957,11.36,14.726,4,brand_26,market_3,region_7,store_1,45876,2024-08-04
2958,6.32,10.428,4,brand_23,market_1,region_6,store_2,39587,2023-12-28
2959,11.18,7.745,5,brand_5,market_1,region_7,store_1,48587,2022-08-09
2960,9.05,9.71,3,brand_17,market_5,region_1,store_1,2689,2024-03-05
2961,18.43,17.322,3,brand_9,market_1,region_5,store_1,6554,2022-06-24
2962,15.89,14.918,4,brand_4,market_1,region_3,store_4,20882,2022-03-04
2963,14.58,11.784,3,brand_12,market_5,region_6,store_3,31882,2023-04-23
2964,16.38,15.006,4,brand_19,market_5,region_3,store_3,29041,2020-11-11
2965,18.64,12.915,1,brand_9,market_4,region_4,store_1,6120,2020-01-16
2966,11.88,7.267,2,brand_5,market_3,region_1,store_4,30858,2021-02-22
2967,7.82,13.961,3,brand_15,market_3,region_4,store_3,7879,2022-08-05
2968,17.84,7.677,4,brand_21,market_1,region_5,store_4,25364,2022-12-08
